attendance,study_hours,assignment_delay,lms_usage,performance,burnout_level
78,5,1,5,49,Medium
83,6,2,5,60,Medium
76,4,0,6,75,Low
88,2,5,7,72,Medium
82,5,5,1,67,Low
74,7,0,5,72,Low
83,8,1,4,98,Low
93,4,2,3,53,Low
68,6,1,5,60,Low
100,3,6,7,76,Medium
72,5,0,5,84,Low
95,3,1,6,82,Low
86,5,4,5,61,Low
47,4,0,6,77,Low
87,0,2,6,61,Medium
82,6,3,6,97,Low
75,4,3,7,59,Medium
70,2,3,8,78,Low
66,3,3,8,80,Low
69,3,3,8,61,Low
55,3,1,6,88,Low
82,4,2,9,80,Low
75,1,3,5,63,Low
82,3,6,4,45,Medium
71,3,4,5,66,Low
70,8,1,2,71,Low
80,5,5,4,49,Medium
69,4,4,6,72,Low
83,5,2,10,71,Medium
67,4,5,5,50,Medium
72,6,2,3,69,Low
73,5,2,5,55,Low
88,5,0,3,76,Low
62,7,3,3,68,Low
100,8,4,4,97,Low
51,3,0,4,50,Medium
76,3,2,3,59,Medium
76,5,3,4,64,Low
89,1,3,6,61,Medium
64,1,2,8,71,Low
71,5,0,6,67,Low
63,2,0,5,60,Medium
78,6,5,8,66,Medium
70,6,4,4,74,Low
77,4,5,6,72,Medium
63,2,0,4,40,Medium
83,7,0,1,71,Low
71,7,3,10,77,Medium
72,3,2,3,60,Medium
72,5,3,5,76,Low
68,3,2,9,87,Low
54,5,3,7,49,Medium
78,4,4,3,50,Low
75,6,3,1,56,Medium
91,5,1,7,78,Low
86,9,0,2,86,Low
92,4,0,4,89,Low
66,9,3,3,96,Low
76,4,3,4,85,Low
93,3,0,8,88,Low
63,2,0,7,58,Low
75,2,5,2,57,Medium
68,1,4,3,46,Medium
86,7,3,5,70,Low
67,5,1,6,63,Low
79,5,2,7,64,Low
59,2,0,7,81,Medium
72,6,4,6,72,Low
77,2,5,3,48,Medium
69,4,0,3,80,Low
56,5,2,6,52,Low
78,4,0,7,82,Low
64,3,4,8,52,Medium
65,6,2,4,54,Low
64,7,3,6,74,Medium
74,5,3,8,69,Low
56,7,4,4,60,Medium
54,8,3,3,76,Low
94,4,2,7,71,Medium
53,2,4,3,53,Medium
56,7,2,5,57,Low
58,2,5,6,45,Medium
67,2,1,6,45,Medium
83,1,0,9,61,Low
78,5,4,3,60,Medium
81,6,4,4,97,Low
72,4,3,2,79,Low
66,6,0,4,76,Low
86,7,2,7,87,Low
55,5,1,6,58,Medium
64,4,5,7,74,Medium
52,7,6,6,47,Medium
88,4,1,5,58,Medium
86,4,3,5,92,Low
92,4,4,8,73,Medium
61,4,4,6,79,Medium
75,3,2,5,76,Low
77,1,1,6,47,Medium
70,5,3,3,72,Low
87,8,6,5,76,Low
79,6,3,5,76,Low
58,4,3,10,45,Medium
70,2,4,5,54,Medium
82,4,2,7,99,Low
76,7,3,3,52,Medium
66,8,2,5,92,Low
70,4,0,7,77,Low
77,5,1,6,86,Low
63,3,3,5,56,Medium
71,5,4,3,50,Medium
86,3,3,3,40,Medium
81,9,3,7,97,Low
73,6,0,7,78,Low
90,5,7,5,72,Medium
75,4,7,6,47,High
63,5,0,4,81,Low
66,2,0,3,48,Medium
68,5,0,6,59,Low
69,5,4,5,69,Medium
79,3,3,3,64,Low
88,4,2,7,82,Low
80,5,0,8,75,Medium
70,7,0,9,85,Low
81,6,0,9,77,Low
70,5,1,2,66,Low
79,4,0,6,90,Low
80,1,3,6,49,Medium
77,4,1,6,69,Medium
83,4,5,8,84,Medium
60,3,2,6,45,Medium
67,4,3,5,57,Medium
77,9,5,1,88,Low
67,3,3,5,68,Low
81,6,1,6,58,Medium
82,3,0,9,93,Low
74,2,5,2,42,Medium
71,7,3,2,63,Medium
85,1,1,4,77,Low
95,5,3,5,85,Low
98,4,0,3,76,Low
70,4,2,3,40,Medium
72,6,2,7,72,Low
74,4,1,6,81,Low
74,4,6,4,54,Medium
67,3,4,3,51,Medium
84,3,4,2,61,Medium
89,0,3,4,57,Low
81,5,0,7,63,Low
76,1,1,8,63,Medium
92,5,3,6,56,Medium
90,7,0,5,93,Low
77,4,0,6,69,Low
75,3,4,3,59,Medium
69,4,1,4,91,Low
77,4,2,1,69,Low
88,4,2,4,43,Medium
86,5,4,1,49,Medium
71,4,4,6,73,Low
66,4,2,10,88,Low
75,6,5,2,59,Low
90,4,0,10,100,Low
83,5,1,7,70,Low
79,5,4,4,62,Low
77,4,0,4,73,Low
52,5,2,2,69,Low
59,3,5,7,41,High
86,5,3,2,61,Low
58,7,3,6,86,Low
82,5,0,3,93,Low
81,5,4,7,65,Medium
62,6,5,3,62,Medium
65,4,5,7,59,Medium
88,5,2,6,77,Medium
62,6,0,6,87,Low
62,5,0,10,58,Low
67,2,0,2,70,Low
73,2,3,9,79,Low
75,7,1,7,86,Low
67,4,0,4,65,Medium
72,4,0,7,64,Low
92,2,6,5,42,Medium
84,2,4,6,71,Medium
69,4,0,9,67,Medium
80,5,0,5,87,Low
73,6,0,7,100,Low
71,2,3,3,51,Medium
65,5,1,5,72,Low
82,0,3,2,51,Medium
65,5,3,1,68,Low
76,7,3,6,71,Low
67,1,1,1,42,Medium
64,6,3,8,79,Low
55,3,0,5,47,Medium
57,5,1,8,86,Low
69,2,0,7,79,Low
81,3,0,2,50,Low
60,4,0,5,63,Medium
81,1,0,3,59,Low
74,4,1,3,61,Medium
93,4,2,10,78,Low
78,0,0,4,48,Medium
65,2,2,5,41,Medium
95,4,2,5,72,Low
72,8,0,10,97,Low
71,5,5,6,64,Medium
67,5,4,1,62,Medium
63,1,3,1,40,High
73,4,3,7,77,Low
74,2,2,6,46,Medium
70,7,1,3,85,Low
87,7,2,4,78,Low
65,4,1,5,59,Medium
75,4,2,6,59,Medium
63,4,2,2,60,Medium
61,5,0,8,78,Low
76,3,0,6,61,Medium
71,4,2,2,61,Low
62,5,0,1,60,Low
70,0,3,2,63,Medium
81,5,4,1,40,High
93,3,0,6,76,Low
88,3,3,6,74,Low
66,7,1,4,61,Medium
58,6,2,6,83,Low
81,1,2,4,45,Medium
76,8,2,1,81,Low
78,2,4,4,48,Medium
86,5,1,1,83,Low
86,1,0,4,74,Low
72,5,0,4,78,Low
82,3,2,6,55,Low
92,3,1,9,61,Medium
54,6,4,3,65,Medium
71,4,1,3,54,Medium
69,7,0,5,100,Low
80,4,1,8,80,Low
80,6,0,10,88,Low
72,3,0,3,60,Low
72,3,2,4,59,Low
59,5,3,6,80,Low
75,6,1,6,74,Low
95,4,0,8,75,Low
88,7,2,7,73,Medium
89,5,0,3,78,Low
78,3,3,2,47,Medium
48,4,5,7,41,High
65,1,3,3,46,Medium
93,8,3,9,94,Low
86,2,4,3,59,Low
81,8,4,9,94,Low
73,4,0,3,69,Low
68,4,3,4,60,Medium
81,0,2,2,41,Medium
73,3,2,8,68,Low
81,3,3,1,45,Medium
72,2,2,6,40,Medium
83,7,1,6,59,Medium
70,0,0,5,40,Medium
79,5,3,9,73,Low
70,6,2,4,90,Low
83,5,3,6,98,Low
69,4,4,7,76,Low
92,4,4,6,75,Medium
80,8,0,3,99,Low
64,3,5,7,75,Medium
73,5,6,7,70,Medium
78,6,3,9,93,Low
72,5,2,7,70,Medium
85,5,1,5,79,Low
75,3,7,8,65,Medium
87,3,2,5,84,Low
86,6,3,1,65,Medium
77,5,5,7,48,Medium
81,1,0,7,54,Low
83,5,1,7,79,Low
81,5,2,5,66,Medium
67,3,1,2,60,Low
77,4,2,1,41,Medium
75,5,4,7,63,Medium
79,5,4,4,85,Medium
88,6,0,6,100,Low
74,3,2,4,81,Low
70,3,2,4,54,Medium
84,3,2,6,54,Medium
92,7,5,3,79,Medium
74,1,3,4,62,Medium
84,3,2,6,89,Low
100,5,0,10,90,Low
82,0,3,4,62,Medium
83,2,5,5,58,Medium
60,2,4,6,41,High
71,3,5,7,81,Medium
68,3,4,4,84,Low
78,1,0,2,41,Medium
53,6,2,2,51,Medium
64,3,1,9,76,Low
64,1,0,10,76,Low
74,6,0,4,85,Low
75,7,0,10,97,Low
74,4,0,3,78,Low
73,0,6,4,42,Medium
67,4,2,5,72,Low
58,2,6,3,45,Medium
62,3,4,5,61,Medium
69,8,0,1,73,Low
74,1,1,5,42,Medium
77,5,5,3,40,Medium
68,7,5,5,75,Medium
75,3,5,7,45,Medium
75,2,4,2,49,Medium
85,3,0,1,53,Medium
65,6,0,5,67,Low
75,3,0,5,42,Medium
75,5,0,3,85,Low
71,3,3,5,64,Low
94,5,0,2,100,Low
71,7,1,7,79,Low
69,1,2,4,46,Low
97,5,4,3,72,Low
63,0,6,3,40,High
70,2,1,8,63,Medium
72,2,4,7,58,Medium
81,5,1,8,70,Medium
97,2,0,6,69,Low
80,4,3,1,48,Medium
56,6,4,4,60,Medium
67,5,4,2,50,Low
51,5,6,7,82,Medium
83,6,3,9,91,Low
78,4,3,10,62,Medium
74,3,4,3,59,Low
88,6,3,1,61,Low
76,3,4,5,60,Medium
83,3,2,4,48,Low
62,4,4,2,42,High
83,4,1,4,78,Low
88,7,3,6,96,Medium
100,1,3,5,40,Medium
73,7,2,8,79,Medium
59,1,3,7,41,High
75,8,0,4,70,Low
79,6,5,4,72,Medium
67,4,2,3,41,Low
58,6,0,2,83,Low
66,5,3,6,63,Medium
69,6,0,7,82,Low
79,4,0,5,67,Low
72,3,4,6,79,Medium
52,2,4,3,45,Medium
82,7,2,5,70,Low
56,4,4,3,53,Medium
80,6,7,4,65,Medium
83,5,2,8,68,Medium
63,7,2,4,65,Medium
78,5,4,7,61,Low
80,3,2,3,68,Low
60,3,4,8,44,Medium
75,2,0,5,40,Medium
66,6,1,2,75,Low
78,4,0,8,57,Low
83,5,0,2,81,Low
69,5,2,1,46,Medium
89,1,4,7,75,Medium
69,2,0,4,73,Low
77,6,6,2,41,High
83,5,1,6,73,Low
74,2,3,5,76,Low
76,0,3,1,47,Low
73,8,0,9,87,Low
87,3,1,4,72,Low
77,5,1,8,63,Medium
78,3,4,5,62,Medium
79,5,3,3,66,Low
81,9,6,3,66,Medium
51,1,4,7,42,Medium
86,5,0,8,77,Low
70,6,3,2,60,Medium
79,0,1,7,50,Medium
93,6,2,3,78,Low
80,2,5,5,60,Medium
68,3,2,2,40,Medium
86,3,1,4,65,Medium
80,2,1,5,50,Medium
63,6,1,5,92,Low
63,3,3,4,69,Low
79,3,3,6,78,Low
74,4,4,6,65,Low
70,5,1,5,93,Low
66,5,2,8,49,Medium
84,7,4,6,67,Low
75,3,4,5,66,Medium
71,3,1,8,70,Medium
68,6,2,6,75,Medium
79,7,2,6,69,Low
88,3,3,6,41,Medium
78,3,3,4,78,Low
64,7,1,4,96,Low
73,4,3,9,77,Low
68,5,1,2,40,Low
66,6,0,6,68,Low
57,4,2,6,86,Low
53,1,3,6,51,Medium
65,6,0,8,97,Low
86,6,0,5,90,Low
74,1,2,7,64,Low
87,3,5,1,58,Medium
80,5,2,2,64,Medium
94,6,1,6,72,Medium
76,6,2,2,82,Low
61,3,1,3,45,Medium
60,3,0,6,79,Low
81,7,5,4,55,Medium
80,7,1,5,72,Low
74,4,4,7,72,Medium
74,1,1,6,59,Medium
72,3,4,6,70,Medium
83,3,3,6,64,Medium
69,4,6,4,55,Medium
69,5,3,2,40,Medium
82,8,0,5,100,Low
87,1,2,5,49,Medium
71,3,1,3,71,Medium
68,1,1,7,59,Medium
51,2,0,6,55,Low
60,6,0,6,79,Low
77,4,0,10,97,Low
97,2,0,5,63,Low
78,3,0,4,54,Medium
77,5,1,5,78,Low
74,6,0,2,79,Low
61,1,0,3,42,Medium
70,1,3,3,60,Medium
95,9,4,2,75,Low
63,6,3,6,73,Medium
71,3,2,4,60,Low
80,8,0,6,100,Low
65,4,0,4,63,Low
65,2,5,4,45,Medium
81,8,4,7,59,Medium
76,1,4,1,42,Medium
63,3,1,7,54,Medium
74,2,3,6,40,Medium
87,1,0,8,79,Low
73,1,3,2,55,Medium
80,4,4,5,67,Low
65,3,0,2,62,Medium
66,4,3,6,56,Medium
73,2,2,2,51,Medium
63,1,0,4,56,Low
100,8,0,4,95,Low
73,4,3,4,61,Medium
72,4,1,9,79,Medium
58,5,4,4,79,Low
85,2,3,3,54,Low
94,3,6,6,62,Medium
81,4,2,5,48,Medium
71,5,1,6,51,Medium
81,3,4,10,75,Medium
83,4,2,5,69,Low
69,5,3,8,76,Medium
79,7,2,7,78,Medium
84,4,4,10,82,Medium
100,5,4,5,98,Low
51,4,3,7,45,Medium
94,9,0,9,100,Low
70,7,0,3,73,Low
60,5,5,3,46,Medium
71,5,1,8,70,Low
72,6,1,3,65,Medium
73,4,2,3,48,Medium
68,6,1,1,62,Medium
72,4,1,6,82,Medium
62,3,3,8,52,High
84,4,6,7,55,Medium
87,5,0,5,96,Low
76,3,5,1,45,Medium
65,4,0,8,95,Low
74,1,0,4,63,Low
60,2,2,4,44,Medium
76,5,4,4,62,Low
78,6,3,2,71,Medium
74,3,3,7,77,Medium
77,2,4,2,43,Medium
68,3,0,9,86,Low
80,2,2,5,42,Medium
73,4,1,6,53,Medium
61,5,1,2,59,Medium
87,6,2,7,76,Medium
78,5,4,1,61,Low
86,6,3,5,83,Low
70,5,0,6,86,Low
74,0,2,4,51,Medium
64,5,2,2,49,Low
73,6,1,7,85,Low
66,4,2,6,56,Low
77,5,2,6,65,Medium
72,3,1,6,67,Low
52,5,2,3,54,Medium
79,2,3,4,64,Medium
79,4,4,6,44,Medium
70,6,5,5,65,Medium
93,4,5,4,43,Medium
73,7,6,4,61,Medium
68,0,2,9,60,Medium
61,1,3,9,45,Medium
55,4,0,2,57,Low
69,4,2,2,56,Low
69,2,1,4,63,Medium
89,5,7,1,66,Medium
70,4,0,10,69,Low
92,3,3,4,51,Medium
78,5,0,2,80,Low
74,2,4,2,53,Medium
81,3,4,8,79,Medium
73,5,1,6,72,Low
76,5,2,7,85,Low
84,1,5,6,65,Medium
78,2,5,5,59,Medium
87,3,6,8,73,Medium
75,4,4,7,67,Medium
68,2,7,2,46,Medium
67,3,0,9,65,Low
92,4,3,6,45,Medium
77,5,0,7,84,Low
71,5,1,9,99,Low
90,2,3,7,83,Low
77,3,2,9,72,Medium
56,3,3,4,59,Medium
62,0,0,1,40,Medium
71,8,1,3,85,Low
90,5,1,5,88,Low
83,6,4,3,64,Medium
60,5,1,4,40,Medium
63,4,2,7,98,Low
94,3,4,7,84,Low
78,1,4,4,55,Medium
76,4,0,8,98,Low
92,3,3,1,81,Low
78,3,5,2,42,Medium
67,0,0,6,54,Medium
84,5,2,6,50,Medium
66,5,1,5,78,Low
84,3,0,4,71,Low
74,1,0,1,52,Low
57,4,2,2,41,Medium
76,5,2,3,80,Low
65,2,4,5,49,Medium
68,3,0,6,81,Low
77,9,3,3,100,Low
54,2,5,6,44,Medium
70,5,3,3,55,Medium
68,2,0,6,71,Low
62,0,2,4,40,Medium
77,3,3,5,65,Low
52,3,2,8,66,Medium
64,3,1,9,62,Medium
76,3,1,5,75,Medium
75,5,3,7,66,Medium
85,2,3,4,61,Low
59,3,3,3,61,Medium
75,4,6,2,40,High
51,5,6,6,43,Medium
73,4,4,5,63,Medium
83,6,5,2,55,Medium
77,3,2,6,81,Low
74,2,4,1,54,Medium
70,6,2,5,63,Medium
59,4,1,8,62,Medium
52,3,1,8,40,Medium
85,2,3,7,74,Low
76,6,4,4,80,Medium
66,3,0,2,66,Low
79,7,3,5,90,Low
71,7,6,8,73,Medium
86,6,5,4,54,Medium
75,6,2,6,73,Low
75,5,2,3,57,Medium
78,4,3,1,49,Medium
79,2,4,7,55,Medium
75,3,0,4,74,Low
77,3,1,5,54,Low
81,2,1,7,81,Low
69,9,5,7,67,Low
71,3,2,5,64,Medium
82,5,4,2,57,Medium
82,2,6,3,40,High
56,4,0,9,85,Low
80,3,3,2,60,Medium
89,6,1,9,100,Low
82,0,3,8,53,Medium
84,4,3,3,54,Medium
61,5,4,1,51,Medium
92,4,0,8,86,Low
68,1,1,8,43,Medium
79,3,1,5,66,Low
79,2,3,3,59,Low
83,6,2,4,84,Low
80,2,1,2,68,Low
76,6,2,4,65,Medium
75,6,4,6,60,Low
55,3,2,4,67,Medium
75,2,4,2,40,High
64,4,6,3,40,Medium
78,2,1,6,57,Low
73,4,1,7,63,Low
74,8,0,7,89,Low
83,6,2,8,75,Medium
63,6,4,3,46,Medium
73,5,0,8,78,Medium
72,6,1,4,76,Low
75,7,1,7,80,Low
86,4,2,4,82,Low
66,1,4,6,44,Medium
92,6,0,6,90,Low
97,3,3,4,62,Low
88,5,2,4,80,Low
81,7,4,6,80,Low
67,3,3,8,55,Medium
88,4,3,4,88,Low
64,1,3,2,40,Medium
82,4,0,2,78,Low
87,5,0,5,89,Low
100,4,1,10,93,Low
80,4,2,4,69,Low
66,5,2,5,69,Low
71,2,0,4,68,Low
84,5,1,4,70,Low
68,6,3,4,68,Medium
67,4,0,4,65,Medium
64,0,1,6,54,Medium
91,1,2,8,85,Low
70,1,1,5,54,Low
98,3,0,1,80,Low
69,6,4,2,62,Medium
71,2,7,8,43,High
74,6,2,2,59,Low
72,7,0,7,84,Low
74,4,5,1,69,Medium
77,4,6,7,56,Medium
74,0,0,4,56,Low
69,5,0,4,63,Low
66,7,0,3,62,Medium
69,6,4,1,54,Low
53,4,5,6,63,Medium
70,1,1,3,42,Medium
74,5,1,5,89,Low
68,4,3,5,75,Low
96,7,3,2,59,Medium
82,4,0,4,82,Low
73,5,4,8,85,Low
77,5,5,7,65,Medium
77,6,4,8,69,Medium
82,6,4,3,64,Medium
62,6,2,4,70,Low
78,0,2,6,46,Low
64,4,2,7,69,Low
65,4,3,4,71,Medium
83,5,2,7,93,Low
62,7,4,8,76,Medium
75,3,1,2,49,Medium
58,8,3,5,81,Low
67,5,7,5,41,Medium
80,7,2,5,99,Low
57,3,1,8,59,Medium
80,6,2,8,96,Low
79,2,3,4,58,Low
88,4,2,7,64,Medium
66,4,0,5,74,Low
72,0,3,3,40,Medium
86,3,0,3,81,Low
72,4,5,5,54,Medium
84,7,0,6,96,Low
84,1,3,6,69,Low
67,5,1,3,66,Medium
77,4,4,8,58,Medium
75,5,1,5,58,Low
88,4,3,6,47,Medium
71,6,0,9,100,Low
71,1,4,4,51,Medium
64,5,4,1,46,Low
89,0,4,1,41,Medium
66,2,4,3,55,Medium
83,5,0,4,91,Low
75,2,0,4,41,Medium
84,3,4,8,54,Medium
62,4,1,6,59,Medium
87,1,0,3,58,Low
90,0,3,5,57,Low
59,0,3,5,48,Medium
67,4,2,1,79,Low
62,0,0,2,40,Medium
69,5,2,1,59,Medium
78,7,1,2,76,Low
66,4,3,1,81,Low
86,5,0,4,79,Low
62,4,2,6,40,Medium
76,6,7,5,43,Medium
81,1,3,4,50,Low
83,3,3,4,61,Low
58,7,4,1,44,Medium
93,4,0,2,71,Low
88,4,2,6,71,Medium
90,6,3,1,69,Low
66,6,1,3,55,Medium
86,5,5,5,58,Medium
70,2,4,4,53,Medium
77,5,3,6,57,Medium
95,4,2,5,85,Low
75,2,2,7,72,Low
96,2,1,3,62,Low
56,2,6,9,46,Medium
89,5,1,5,79,Low
47,5,3,3,49,Low
79,4,3,1,54,Low
72,5,0,7,86,Low
70,4,0,9,76,Medium
84,8,3,8,84,Low
85,6,3,1,67,Low
77,1,3,6,46,Medium
72,6,1,5,81,Low
88,4,5,4,50,Medium
50,3,3,6,55,Medium
73,2,0,5,77,Low
67,6,6,7,55,Medium
56,7,0,7,68,Low
79,3,1,7,59,Low
83,3,0,5,59,Medium
78,4,2,7,90,Low
68,2,3,9,40,Medium
73,2,5,2,41,Medium
68,0,2,8,45,Medium
66,9,3,5,86,Medium
75,5,5,6,46,Medium
78,3,3,5,61,Medium
89,3,0,3,98,Low
62,6,2,6,59,Medium
89,9,4,1,93,Low
67,0,4,10,64,Medium
86,0,3,8,68,Low
75,4,1,1,47,Medium
85,5,0,4,84,Low
62,3,5,5,55,Medium
74,2,5,4,40,Medium
72,6,3,6,79,Low
68,2,2,5,60,Medium
65,6,5,1,54,Medium
68,1,2,6,47,Low
86,3,0,3,47,Medium
74,2,1,3,69,Low
75,6,1,4,68,Low
67,4,3,6,67,Medium
76,2,4,2,44,Low
83,4,4,10,97,Low
77,6,4,3,78,Low
48,5,5,5,52,Medium
86,1,2,7,47,Medium
68,6,2,7,74,Low
87,2,0,4,42,Medium
73,1,6,4,41,Medium
51,8,3,4,79,Medium
84,4,1,6,86,Low
67,4,0,6,82,Low
86,5,2,5,85,Low
79,6,2,6,93,Low
74,4,6,6,64,Low
73,5,1,5,80,Medium
62,4,3,6,42,High
80,6,0,6,100,Low
70,4,2,7,49,Medium
71,7,2,7,84,Low
79,4,7,7,66,Medium
75,6,0,5,79,Low
63,3,4,7,50,Medium
79,3,4,5,69,Low
61,2,0,3,51,Low
59,6,0,4,73,Low
83,3,4,2,66,Medium
75,1,0,2,47,Medium
90,1,4,5,54,Low
74,6,4,3,46,Medium
79,4,2,8,71,Medium
72,4,5,2,48,Medium
80,8,0,4,92,Low
92,6,0,3,67,Low
79,2,0,1,40,Low
78,9,3,3,95,Low
70,5,3,5,52,Medium
70,5,3,6,77,Low
78,7,4,6,70,Medium
75,6,2,4,47,Medium
58,5,0,5,61,Low
86,7,2,5,85,Low
70,1,2,3,41,Medium
86,7,4,6,70,Low
79,8,1,1,73,Low
81,0,0,5,56,Low
61,3,4,1,59,Low
69,5,4,9,79,Low
77,2,6,1,44,Medium
94,2,1,10,75,Low
62,2,0,2,45,Low
70,1,3,5,47,Medium
61,5,1,4,51,Medium
67,1,4,5,59,Medium
91,5,2,4,95,Low
71,3,2,5,79,Medium
75,4,0,7,48,Medium
80,6,3,7,67,Medium
75,2,0,4,62,Low
88,4,2,9,58,Medium
95,4,2,5,79,Low
78,0,0,1,41,Medium
63,4,2,4,75,Low
69,3,6,7,67,Medium
65,2,0,8,48,Medium
76,2,5,8,56,Medium
63,3,0,3,73,Low
75,3,1,4,59,Low
81,3,3,3,73,Low
81,5,3,5,67,Medium
83,2,1,8,63,Low
96,3,1,4,80,Low
77,7,0,5,83,Low
72,3,0,5,67,Medium
75,6,3,9,100,Low
88,0,2,5,52,Medium
59,7,5,10,70,Medium
65,5,0,4,86,Low
51,3,2,1,49,Medium
69,1,2,1,52,Low
71,6,6,3,57,Medium
88,6,4,4,74,Low
71,6,5,1,65,Low
45,5,0,5,74,Low
67,7,4,6,74,Medium
87,4,3,2,73,Low
84,0,1,7,71,Low
60,5,3,4,60,Medium
58,8,3,3,71,Low
78,5,4,1,63,Low
77,3,3,9,74,Low
77,2,2,3,77,Low
65,6,2,3,72,Low
72,5,3,2,51,Medium
61,3,4,7,61,Medium
80,7,2,4,95,Low
61,5,1,9,78,Low
63,3,6,5,61,Medium
78,3,4,7,72,Low
70,6,4,4,80,Low
62,4,0,3,55,Low
66,4,1,10,48,Medium
72,4,4,5,66,Low
86,8,0,3,87,Low
64,5,0,7,58,Low
74,3,4,5,55,Medium
81,6,1,2,77,Low
79,4,5,3,40,Medium
75,8,3,1,66,Low
85,3,1,9,79,Low
70,2,2,2,42,Medium
79,3,4,6,49,Medium
73,5,6,9,60,Medium
76,0,0,5,65,Low
72,5,4,5,71,Medium
71,1,2,8,44,High
71,3,2,4,77,Low
52,3,3,5,66,Medium
67,4,2,4,70,Low
67,5,3,4,70,Low
100,7,5,5,92,Low
85,5,1,7,92,Low
72,0,3,5,43,Medium
66,5,1,3,54,Medium
70,3,3,4,55,Medium
85,7,0,3,69,Low
76,3,1,7,66,Medium
80,3,3,2,53,Medium
93,3,2,5,66,Low
73,4,5,3,55,Medium
60,4,0,4,45,Medium
71,1,3,7,60,Medium
67,7,3,3,62,Medium
77,6,1,4,100,Low
89,6,1,8,81,Low
96,6,4,10,73,Medium
95,4,1,6,66,Low
86,8,5,6,100,Low
61,3,6,4,40,High
92,4,6,7,78,Medium
73,4,4,6,40,High
88,4,3,3,75,Low
79,2,2,3,47,Medium
76,4,4,7,65,Medium
82,4,2,7,99,Low
79,4,2,1,47,Low
77,4,6,6,60,Medium
66,7,1,6,88,Low
91,2,4,8,69,Medium
76,2,0,7,61,Low
64,5,3,3,50,Medium
73,0,2,4,53,Low
76,2,0,7,47,Low
94,1,0,9,68,Medium
80,0,2,2,52,Medium
80,3,0,1,59,Low
68,6,3,5,77,Low
72,3,0,7,57,Medium
69,4,4,5,61,Medium
68,5,2,3,92,Low
88,4,3,7,79,Low
80,4,2,5,70,Low
60,6,0,3,58,Medium
59,3,7,6,40,High
75,2,0,3,60,Low
72,7,6,7,69,Medium
63,8,3,6,74,Medium
78,3,7,9,71,Medium
73,6,3,5,77,Low
96,2,3,5,59,Low
76,5,4,3,72,Low
72,1,0,3,55,Low
72,2,0,6,66,Medium
76,5,0,10,94,Low
85,2,0,2,56,Low
59,8,5,7,69,Medium
74,3,2,2,68,Medium
78,2,3,5,49,Medium
72,3,4,7,60,Medium
89,2,0,3,51,Medium
86,4,1,5,88,Low
86,7,4,3,55,Medium
49,4,2,10,49,Medium
55,5,3,2,60,Low
75,4,1,5,77,Low
89,1,1,9,65,Low
85,3,0,3,50,Medium
90,4,4,8,82,Low
66,5,2,7,85,Low
83,3,1,8,52,Medium
68,8,4,5,91,Low
72,4,5,5,76,Medium
96,2,0,5,73,Low
87,2,3,3,48,Medium
85,1,4,3,42,Medium
69,7,0,8,81,Low
65,4,3,6,59,Medium
67,4,1,2,69,Low
83,6,4,4,55,Medium
91,3,3,5,66,Low
91,5,0,6,67,Low
81,2,1,1,57,Low
78,6,5,3,43,Medium
66,5,3,4,58,Medium
78,5,4,8,59,Medium
77,4,2,7,77,Medium
68,6,3,3,69,Low
61,4,0,8,97,Low
84,5,2,3,74,Low
69,4,0,5,59,Low
71,2,7,5,40,High
73,5,0,2,66,Low
70,4,2,5,43,Medium
94,6,2,5,79,Low
82,3,0,9,84,Low
82,4,0,1,67,Low
70,6,2,3,90,Low
53,3,2,5,41,Medium
94,2,1,2,62,Low
74,3,5,6,73,Medium
94,2,2,4,67,Low
74,7,1,7,84,Medium
84,4,0,2,69,Low
85,3,4,7,77,Low
87,7,2,4,92,Low
69,3,4,5,67,Medium
77,2,2,5,59,Low
89,3,3,9,51,Medium
87,4,0,6,85,Low
68,8,2,3,58,Medium
85,4,3,6,76,Low
68,4,0,2,69,Low
64,2,1,1,55,Medium
73,1,3,7,40,High
76,5,1,1,83,Low
68,0,4,1,42,Medium
78,7,2,1,53,Medium
80,2,2,8,57,Low
66,3,2,7,58,Medium
65,5,0,3,40,Low
74,5,1,5,68,Medium
74,1,2,6,64,Low
78,4,0,5,78,Low
65,0,2,6,53,Low
77,1,2,2,54,Medium
90,5,4,6,73,Medium
76,5,4,3,69,Medium
67,7,5,3,56,Medium
78,2,2,6,66,Medium
53,5,0,4,71,Low
73,0,4,5,40,Medium
75,2,4,8,63,Medium
56,6,2,5,57,Medium
81,4,3,8,83,Low
71,5,5,8,77,Medium
74,3,2,5,73,Medium
61,3,0,3,60,Low
69,4,3,5,76,Medium
76,4,2,8,57,Medium
61,2,1,7,55,Medium
84,3,2,7,61,Low
58,5,3,6,68,Medium
55,5,0,2,61,Low
89,3,3,6,62,Medium
72,4,1,5,84,Low
62,1,1,6,46,Medium
74,5,5,6,72,Low
74,4,0,7,72,Low
77,5,0,1,87,Low
82,4,4,7,79,Low
67,4,5,6,41,Medium
78,7,0,4,82,Low
64,2,2,7,52,Medium
81,5,3,5,60,Medium
86,2,3,6,79,Low
86,3,4,4,69,Low
69,1,1,8,61,Medium
70,2,0,4,68,Medium
65,6,0,4,83,Low
75,8,3,5,91,Low
66,1,1,8,58,Medium
72,5,4,2,45,Medium
76,3,1,10,77,Low
68,6,4,8,58,Medium
95,2,2,7,65,Low
68,6,4,5,69,Low
73,4,1,6,56,Low
95,6,4,2,72,Low
